Name,Team,POS,ADP,IP,mW,mERA,mWHIP,mSO,mSVHLD,PTS,aPOS,Dollars,NameASCII,PlayerId,MLBAMID
"Jalen Beeks ","TEX","RP",999,54,-4.942731195967619,-4.354878000456033,-5.5265728536067344,-6.096567116241674,-2.4287654774382847,-23.349514643710346,9.570001239713715,-12.779513403996633,"Jalen Beeks","17192",656222
"Justin Bruihl ","STL","RP",999,54,-5.008658518433529,-3.931541952212938,-6.5245619434286235,-6.493791170018646,-1.4318591420836795,-23.390412726177416,9.570001239713715,-12.820411486463703,"Justin Bruihl","23779",677865
"Logan Henderson ","MIL","SP",279.9800109863281,98.0805,-1.706617844425026,-10.706461687955677,-3.977075421845193,-2.3943870990126266,-4.583144472581689,-23.367686525820215,9.543075301912923,-12.82461122390729,"Logan Henderson","31475",701656
"Grant Anderson ","MIL","RP",999,56,-4.938759686815382,-5.861789181106847,-5.3252012168893135,-5.750963513239859,-1.5444769427975669,-23.421190540848965,9.570001239713715,-12.851189301135252,"Grant Anderson","20546",681982
"Yaramil Hiraldo ","BAL","RP",999,38,-5.810679902160938,-3.4841294924603208,-2.5951426121228285,-7.015861381677404,-4.5695175579511655,-23.475330946372654,9.570001239713715,-12.905329706658941,"Yaramil Hiraldo","25215",682274
"Edward Cabrera ","CHC","SP",175.1699981689453,142.261,2.1764007813404325,-11.715143324948077,-11.14263730001749,1.965276519373536,-4.7941748572060945,-23.510278181457696,9.543075301912923,-12.967202879544772,"Edward Cabrera","21690",665795
"Yariel Rodríguez ","TOR","RP",999,36,-5.922676866062184,-2.668243419229539,-3.247537444524185,-7.132618679900712,-4.574105166641998,-23.545181576358623,9.570001239713715,-12.975180336644904,"Yariel Rodriguez","33838",684320
"Brandon Eisert ","CHW","RP",999,45,-5.544247098493791,-3.704079853800211,-4.21025415789596,-6.724531929149469,-3.595719347776245,-23.778832387115678,9.570001239713715,-13.208831147401964,"Brandon Eisert","27668",685126
"Enyel De Los Santos ","HOU","RP",999,60,-4.672326883148236,-7.411006810857599,-5.7154902334486755,-5.433112614532976,-0.6339537324150776,-23.865890274402567,9.570001239713715,-13.295889034688848,"Enyel De Los Santos","18403",660853
"Anthony Banda ","MIN","RP",999,56,-4.870108850545961,-5.059245553850005,-6.721449531072263,-5.709318753530249,-1.514062595241468,-23.874185284239953,9.570001239713715,-13.304184044526236,"Anthony Banda","14706",607455
"Ryan Thompson ","ARI","RP",999,60,-4.6100307320611655,-5.881939518421064,-6.917369967759137,-6.2403175684956915,-0.230617225287729,-23.88027501202479,9.570001239713715,-13.310273772311072,"Ryan Thompson","16647",657044
"Kyle Hurt ","LAD","RP",999,53.48,-4.389781060843618,-4.547530294762268,-4.765968432398071,-5.676986183732058,-4.530064046240785,-23.9103300179768,9.570001239713715,-13.340328778263087,"Kyle Hurt","27514",669165
"Kyle Hart ","SDP","RP",999,40,-5.746000710313139,-3.3266061634791533,-3.0266808360471376,-7.253420407953257,-4.5720322437086125,-23.9247403615013,9.570001239713715,-13.354739121787585,"Kyle Hart","19646",606996
"Evan Sisk ","PIT","RP",999,52,-5.057678520431517,-3.230604635492597,-6.895635048553349,-6.336052613239867,-2.467097608349562,-23.987068426066894,9.570001239713715,-13.417067186353178,"Evan Sisk","24995",681895
"Colin Selby ","BAL","RP",999,45,-5.367570942744748,-2.978707305779189,-4.693809194007008,-6.398551616715402,-4.5695175579511655,-24.008156617197514,9.570001239713715,-13.438155377483795,"Colin Selby","24986",681882
"Mason Fluharty ","TOR","RP",999,42,-5.576019442250461,-3.0936083817570754,-4.067293297491836,-6.711063404572615,-4.574105166641998,-24.02208969271399,9.570001239713715,-13.452088453000274,"Mason Fluharty","31553",689254
"Casey Legumina ","SEA","RP",999,50,-5.199632107130627,-4.546466187410631,-4.59547231050193,-6.383939955269593,-3.3215838222792895,-24.047094382592068,9.570001239713715,-13.477093142878351,"Casey Legumina","25921",668984
"Rob Zastryzny ","MIL","RP",999,48,-5.342380266198953,-4.321178339686544,-4.393437843856085,-6.601364038892844,-3.4436483391778534,-24.10200882781228,9.570001239713715,-13.532007588098566,"Rob Zastryzny","15094",642239
"Yoendrys Gómez ","TBR","SP/RP",999,55.0257,-4.955326398971131,-5.614975216125709,-4.462519371684855,-5.628659150220597,-3.419214986291163,-24.080695123293456,9.543075301912923,-13.537619821380533,"Yoendrys Gomez","22872",672782
"Ryan Lambert ","NYM","RP",999,36,-5.916322451418604,-2.871015711653996,-3.827862718709616,-6.96794202327765,-4.550419468471572,-24.13356237353144,9.570001239713715,-13.563561133817725,"Ryan Lambert","sa3025613",822038
"Tony Santillan ","CIN","RP",673.9199829101562,70,-4.204140602931129,-8.851476820212477,-8.05134719230479,-4.247411658671453,1.1493717740813945,-24.205004500038452,9.570001239713715,-13.635003260324739,"Tony Santillan","19926",663574
"Jackson Rutledge ","WSN","RP",999,59,-4.915384325420236,-7.413176421912058,-5.916110909697888,-5.976372784466257,0.007768891796616618,-24.213275549699823,9.570001239713715,-13.643274309986106,"Jackson Rutledge","26215",671131
"Tyler Phillips ","MIA","RP",999,68,-4.384107592285609,-7.236913070423408,-8.15878772312867,-6.0797173580719015,1.5677286628380767,-24.291797081071515,9.570001239713715,-13.721795841357796,"Tyler Phillips","20629",663969
"Ian Hamilton ","ATL","RP",999,40,-5.658740729439412,-2.6712206141133192,-4.610376181948583,-6.784737035941848,-4.57356143985387,-24.29863600129703,9.570001239713715,-13.728634761583315,"Ian Hamilton","19261",641656
"Andrew Chafin ","MIN","RP",999,54,-4.947837344723705,-4.118413572078143,-7.25022111343718,-5.506106889021965,-2.493841739320622,-24.316420658581613,9.570001239713715,-13.746419418867898,"Andrew Chafin","12988",605177
"Sam Moll ","CIN","RP",999,58,-4.783529680488419,-5.497034714321544,-7.262655652157573,-5.5810114735893785,-1.2571898888911175,-24.381421409448034,9.570001239713715,-13.811420169734319,"Sam Moll","14874",594580
"Chase Silseth ","LAA","RP",999,53,-5.149250483500267,-4.984256216771473,-5.721399060203323,-5.960226471683703,-2.604556212705243,-24.41968844486401,9.570001239713715,-13.849687205150293,"Chase Silseth","30074",681217
"Ben Casparius ","LAD","RP",999,55,-4.85955594472162,-8.03732346326056,-5.282240936660165,-5.987403491153728,-0.27465848747435195,-24.44118232327043,9.570001239713715,-13.871181083556712,"Ben Casparius","30085",676508
"J.T. Ginn ","ATH","SP",746.8300170898438,76.4178,-2.8245457273358467,-6.104390576270298,-6.40900237713808,-4.510125184584897,-4.57723153490856,-24.425295400237683,9.543075301912923,-13.88222009832476,"J.T. Ginn","27889",669372
"Josh White ","MIA","RP",999,47,-5.421016417952021,-3.686310931506782,-4.475758149317525,-6.318147839448174,-4.57712959119955,-24.47836292942405,9.570001239713715,-13.908361689710336,"Josh White","sa3019953",687985
"Hunter Bigge ","TBR","RP",999,52,-5.211206296813938,-5.607284796872308,-5.356125918373347,-5.900788843018601,-2.4627139275868655,-24.53811978266506,9.570001239713715,-13.968118542951348,"Hunter Bigge","26259",685801
"Ryan Brasier ","TEX","RP",999,44,-5.539708269539632,-4.32230980092634,-3.270984981512814,-6.8839091142381355,-4.575158611975175,-24.5920707781921,9.570001239713715,-14.02206953847838,"Ryan Brasier","5615",518489
"Yuki Matsui ","SDP","RP",999,48,-5.315146751396446,-4.561738711046697,-5.230950811522525,-6.185539998717826,-3.3724893212126235,-24.665865593896118,9.570001239713715,-14.095864354182403,"Yuki Matsui","33826",673513
"Ryan Yarbrough ","NYY","SP/RP",999,61.0106,-4.497466313088611,-7.167261259611068,-4.468470233451073,-6.158770654359508,-2.352033320659917,-24.644001781170182,9.543075301912923,-14.100926479257257,"Ryan Yarbrough","16502",642232
"Ryan Fernandez ","STL","RP",999,44,-5.553325026940884,-3.255563982432034,-4.686161783740356,-6.620364077457354,-4.567750466144808,-24.68316533671544,9.570001239713715,-14.113164097001723,"Ryan Fernandez","24862",681676
"Kris Bubic ","KCR","SP",195.36000061035156,149.332,2.4377271657127233,-11.301609679874465,-12.402529778370578,1.1758004016262562,-4.567852409853818,-24.658464300759874,9.543075301912923,-14.115388998846953,"Kris Bubic","21455",663460
"Greg Weissert ","BOS","RP",999,65,-4.450034914751518,-8.39725505153921,-7.599347100028209,-5.492598115294218,1.2365706107660523,-24.7026645708471,9.570001239713715,-14.13266333113339,"Greg Weissert","20375",669711
"Eric Orze ","MIN","RP",999,60,-4.690822807277051,-6.271594988111917,-7.748552567586615,-5.491694948741578,-0.6150596113737362,-24.8177249230909,9.570001239713715,-14.247723683377185,"Eric Orze","27626",679358
"Austin Warren ","NYM","RP",999,46,-5.371996415954032,-4.219661012802369,-3.9099067778938665,-6.812745261361399,-4.550419468471572,-24.864728936483242,9.570001239713715,-14.294727696769524,"Austin Warren","24937",681810
"Kendry Rojas ","MIN","RP",999,42,-5.63729430947856,-3.4578768639907014,-4.170332980242947,-7.022207940970667,-4.581173493357314,-24.868885588040186,9.570001239713715,-14.298884348326471,"Kendry Rojas","sa3016746",696070
"Shane Drohan ","MIL","RP",999,48.468,-5.133137464862794,-4.437933527162461,-4.441423639959094,-6.28286549475794,-4.583144472581689,-24.87850459932398,9.570001239713715,-14.308503359610269,"Shane Drohan","sa3014447",675660
"Andrew Hoffmann ","ARI","RP",999,56,-4.859328962693098,-6.245300736324302,-6.427588914442182,-6.218104306051467,-1.1323050171485456,-24.882627936659592,9.570001239713715,-14.31262669694588,"Andrew Hoffmann","29633",694851
"Reynaldo López ","ATL","SP",291.20001220703125,152.047,2.601127172372684,-14.255287422917979,-10.974578684850812,2.2230906259190504,-4.57356143985387,-24.97920974933093,9.543075301912923,-14.436134447418006,"Reynaldo Lopez","16400",625643
"Rico Garcia ","BAL","RP",999,56,-4.876690247218065,-7.255063943984086,-5.978933824638477,-5.655500455182027,-1.3342618445294776,-25.10045031555213,9.570001239713715,-14.530449075838415,"Rico Garcia","20023",670329
"Connor Brogdon ","CLE","RP",999,52,-5.232085126434094,-6.417974080488912,-4.968865581209233,-6.0921470276707534,-2.3897537488070215,-25.10082556461001,9.570001239713715,-14.530824324896297,"Connor Brogdon","21205",641401
"Craig Yoho ","MIL","RP",999,42,-5.663619896166973,-3.445260804850071,-4.80282991722952,-6.757679849171078,-4.583144472581689,-25.252534939999336,9.570001239713715,-14.68253370028562,"Craig Yoho","33248",684974
"Jacob Webb ","CHC","RP",999,54,-5.045310028917758,-7.171192457239077,-5.808129247878639,-6.102802075616546,-1.156058488744433,-25.28349229839645,9.570001239713715,-14.713491058682735,"Jacob Webb","19274",657097
"Will Klein ","LAD","RP",999,52,-4.930589686482385,-5.043979374279314,-7.658974066197929,-5.639953610813548,-2.047245734241287,-25.32074247201447,9.570001239713715,-14.750741232300753,"Will Klein","27787",694361
"Robert Gasser ","MIL","SP",999,80.0967,-2.9919172431480447,-8.306665494933286,-5.091047073075673,-4.348358358620798,-4.583144472581689,-25.321132642359494,9.543075301912923,-14.778057340446571,"Robert Gasser","29812",688107
"Casey Mize ","DET","SP",274.2300109863281,150.592,2.295546055907549,-14.300537608884287,-9.101775145600287,0.5246386614198083,-4.7941748572060945,-25.37630289436331,9.543075301912923,-14.83322759245039,"Casey Mize","20492",663554
"Kai-Wei Teng ","HOU","SP",999,54.709,-4.798848397295445,-5.248623521517607,-5.156014120469397,-5.637683497719557,-4.571318617490487,-25.412488154492493,9.543075301912923,-14.869412852579572,"Kai-Wei Teng","24282",678906
"Foster Griffin ","WSN","SP",999,140.276,1.040657379308827,-11.045991484977195,-10.355008666110322,-0.5044900482854375,-4.572779857914759,-25.437612677978887,9.543075301912923,-14.894537376065967,"Foster Griffin","16432",656492
"Kyle Backhus ","PHI","RP",999,52,-5.084457800638206,-5.367392443301023,-6.0790029306398115,-6.417447678306768,-2.5449172187041866,-25.493218071589986,9.570001239713715,-14.923216831876273,"Kyle Backhus","29615",679775
"Kodai Senga ","NYM","SP",240.60000610351562,130.422,1.294494168356149,-9.681246284239988,-12.910383741818215,0.3764278714439766,-4.550419468471572,-25.471127454729643,9.543075301912923,-14.928052152816726,"Kodai Senga","31838",673540
"Andrew Walters ","CLE","RP",999,38,-5.943328848923203,-4.025584492360683,-4.243489279326698,-6.775552911510551,-4.562992937768921,-25.550948469890052,9.570001239713715,-14.980947230176339,"Andrew Walters","33834",689958
"Colin Holderman ","CLE","RP",999,42,-5.708895371041247,-3.7713043383829628,-4.654007042161696,-6.859154056931385,-4.562992937768921,-25.556353746286213,9.570001239713715,-14.986352506572494,"Colin Holderman","22361",670059
"Spencer Bivens ","SFG","RP",999,70,-4.21889199993623,-7.278976814098323,-8.260680305953079,-5.865674508041568,0.02577944667972054,-25.598444181349482,9.570001239713715,-15.028442941635763,"Spencer Bivens","30226",702352
"Alex Lange ","KCR","RP",999,52,-5.056884218601069,-4.643184881320102,-7.747108446025413,-5.750420149702787,-2.440591352784544,-25.638189048433915,9.570001239713715,-15.068187808720204,"Alex Lange","19883",656638
"Cionel Pérez ","WSN","RP",999,57,-4.917540248883054,-4.512539739737532,-9.633508290524931,-6.102458128327087,-0.5938545096974416,-25.759900917170054,9.570001239713715,-15.189899677456335,"Cionel Perez","19614",672335
"Zack Kelly ","BOS","RP",999,58,-4.807018397628442,-6.908671876211825,-7.831859628718233,-5.5671032575307855,-0.6491437299035899,-25.76379688999288,9.570001239713715,-15.193795650279164,"Zack Kelly","20349",677161
"Joe Boyle ","TBR","SP",739.02001953125,82.3426,-2.6519544364839165,-6.067150806537449,-9.740438934499128,-2.7093928096362268,-4.569993308763249,-25.738930295919968,9.543075301912923,-15.195854994007046,"Joe Boyle","29608",671212
"Reid Detmers ","LAA","SP",330.8500061035156,148.721,1.5259779620223781,-13.848456740244067,-11.257296446295808,2.424527868774276,-4.587596149575491,-25.742843505318714,9.543075301912923,-15.199768203405792,"Reid Detmers","27468",672282
"Will Warren ","NYY","SP",325.8699951171875,133.902,1.353159959680695,-12.103024309131046,-10.739973840409984,0.3060235688314623,-4.559356830702254,-25.74317145173113,9.543075301912923,-15.200096149818204,"Will Warren","30182",701542
"Daniel Lynch IV ","KCR","RP",999,59,-4.744495264512848,-7.196842674929507,-6.316795778481293,-6.415417535529093,-1.1223479140018933,-25.795899167454632,9.570001239713715,-15.225897927740917,"Daniel Lynch IV","21537",663738
"Scott Barlow ","ATH","RP",999,54,-4.974730251214042,-6.191386033467637,-7.987295478917959,-5.645860478625072,-1.074331029459429,-25.873603271684143,9.570001239713715,-15.303602031970428,"Scott Barlow","14993",605130
"Chris Murphy ","CHW","RP",999,52,-5.192710372685123,-4.776638192878241,-6.941062291653666,-6.255121023243869,-2.7168338904782026,-25.882365770939096,9.570001239713715,-15.312364531225384,"Chris Murphy","26214",669684
"Griff McGarry ","WSN","RP",999,52,-5.211433278842462,-4.959037098482338,-7.576103898870285,-5.701101828391652,-2.4915308802160188,-25.939206984802752,9.570001239713715,-15.369205745089037,"Griff McGarry","sa3017130",676046
"Philip Abner ","ARI","RP",999,44,-5.504532006971419,-4.3409125938841635,-5.672850755174246,-6.9466959601261244,-3.506855545289765,-25.97184686144572,9.570001239713715,-15.401845621732004,"Philip Abner","33821",691769
"John King ","MIA","RP",999,52,-5.169788975347023,-3.9331073980358977,-7.072555911685582,-7.3070152015468945,-2.5368292928583096,-26.019296779473706,9.570001239713715,-15.449295539759987,"John King","22051",667463
"Victor Vodnik ","COL","RP",497.1700134277344,64,-4.6009528036140726,-9.038063537633034,-11.814158833367568,-5.10291193469341,4.502852070682137,-26.053235038625946,9.570001239713715,-15.483233798912234,"Victor Vodnik","24614",680767
"Cody Bradford ","TEX","SP",999,77.6916,-3.2448466451588134,-9.660706134388343,-3.9891894212174344,-4.5875157640556425,-4.575158611975175,-26.057416576795408,9.543075301912923,-15.514341274882486,"Cody Bradford","27597",674003
"Lake Bachar ","MIA","RP",999,48,-5.4546040768593365,-5.76256656372396,-5.0867400454772795,-6.416272829985593,-3.4050443853826287,-26.1252279014288,9.570001239713715,-15.555226661715086,"Lake Bachar","19222",669199
"Cam Schlittler ","NYY","SP",125.62999725341797,126.418,1.0268133693402792,-11.284228121584862,-10.585994941497804,-0.4645561824066411,-4.7941748572060945,-26.102140733355125,9.543075301912923,-15.559065431442203,"Cam Schlittler","32095",693645
"Ryan Zeferjahn ","LAA","RP",999,59,-4.913228401957417,-7.708003414826734,-7.898243736620269,-5.089011646497874,-0.5710864872036258,-26.179573687105925,9.570001239713715,-15.60957244739221,"Ryan Zeferjahn","25420",666171
"Edgardo Henriquez ","LAD","RP",999,40,-5.656244197664422,-4.3773935224082505,-4.778306365824229,-6.843015672011886,-4.530064046240785,-26.185023804149573,9.570001239713715,-15.615022564435854,"Edgardo Henriquez","26944",683618
"Tim Hill ","NYY","RP",999,66,-4.265529096442876,-5.78645054867207,-9.528914945207704,-6.9333314125224135,0.27799673040366035,-26.23622927244141,9.570001239713715,-15.666228032727691,"Tim Hill","16814",657612
"Justin Wrobleski ","LAD","RP",687.239990234375,64.4498,-3.8284342138968652,-6.510550981453146,-5.875335433077012,-5.520246842616009,-4.530064046240785,-26.264631517283817,9.570001239713715,-15.694630277570102,"Justin Wrobleski","31204",680736
"Yerry De los Santos ","NYY","RP",999,42,-5.606429893835986,-3.565890024046131,-5.298038200428192,-7.3950288125934005,-4.559356830702254,-26.424743761605963,9.570001239713715,-15.854742521892248,"Yerry De los Santos","21420",660787
"George Soriano ","STL","RP",999,50,-5.299714678844545,-5.289750395798224,-6.039455050503193,-6.530760015114907,-3.284712972302399,-26.44439311256327,9.570001239713715,-15.874391872849554,"George Soriano","21863",666277
"Luinder Avila ","KCR","RP",999,42,-5.63763464725196,-4.080309951079359,-5.21735562590749,-7.085522599587427,-4.567852409853818,-26.588675233680053,9.570001239713715,-16.018673993966342,"Luinder Avila","24452",679883
"Elvis Alvarado ","ATH","RP",747.1099853515625,58,-4.787728171669181,-7.555331587678084,-8.555981052983695,-5.507737284550988,-0.19473202696349476,-26.60151012384544,9.570001239713715,-16.03150888413173,"Elvis Alvarado","21662",665660
"Blade Tidwell ","SFG","RP",999,36.1543,-5.9081524510856065,-4.590592759566278,-3.9978912669370597,-7.600870440752341,-4.572847813635747,-26.67035473197703,9.570001239713715,-16.100353492263316,"Blade Tidwell","31701",694918
"Easton McGee ","MIL","RP",999,40,-5.834282110315223,-4.498908038535579,-4.224655282837626,-7.536157276600915,-4.583144472581689,-26.67714718087103,9.570001239713715,-16.107145941157317,"Easton McGee","22176",668834
"Steven Matz ","TBR","SP",738.3699951171875,137.556,0.9092561573565165,-13.151434178512828,-9.059955262333915,-0.8259380623945775,-4.569993308763249,-26.698064654648046,9.543075301912923,-16.154989352735125,"Steven Matz","13361",571927
"Carlos Rodriguez ","MIL","RP",999,43.141,-5.614599894168984,-5.609374093856437,-4.003806742319522,-6.914563111493354,-4.583144472581689,-26.725488314419994,9.570001239713715,-16.155487074706276,"Carlos Rodriguez","30161",692230
"Nate Pearson ","HOU","RP",999,50,-5.2421843387401585,-6.501837468716234,-5.562170587275581,-6.117885139996314,-3.308364560954452,-26.73244209568274,9.570001239713715,-16.162440855969024,"Nate Pearson","20160",663878
"Matt Pushard ","STL","RP",999,52,-5.230042558716153,-6.4275713464383255,-6.041857852983415,-6.604097931975546,-2.4394360042524768,-26.74300569436592,9.570001239713715,-16.1730044546522,"Matt Pushard","sa3019955",690155
"Javier Assad ","CHC","SP",999,67.6977,-4.029166677126627,-7.118328064299575,-6.9769928102882615,-5.436829257716678,-3.160881161046892,-26.722197970478035,9.543075301912923,-16.17912266856511,"Javier Assad","21741",665871
"Kyle Nicolas ","CIN","RP",999,42,-5.696980843584536,-4.705181649819421,-5.219839937078653,-6.607870680036253,-4.572406050811686,-26.80227916133055,9.570001239713715,-16.232277921616834,"Kyle Nicolas","27775",693312
"Tyler Ferguson ","ATH","RP",999,52,-5.095691652548117,-6.248322988399027,-7.173407437526397,-6.03457976485099,-2.260077056874664,-26.812078900199193,9.570001239713715,-16.242077660485478,"Tyler Ferguson","19481",621053
"Connor Prielipp ","MIN","RP",999,67.702,-3.9188715373617673,-5.98991805193282,-7.224827565909768,-5.107108213591935,-4.581173493357314,-26.821898862153603,9.570001239713715,-16.251897622439888,"Connor Prielipp","sa3020808",687570
"Cade Gibson ","MIA","RP",999,60,-4.798054095464997,-6.11486275907388,-9.03856780993127,-6.370887033667501,-0.7425613556434648,-27.064933053781107,9.570001239713715,-16.494931814067396,"Cade Gibson","31815",806188
"Brent Suter ","LAA","RP",999,63,-4.707843754028619,-8.011370179818654,-7.505084579170466,-6.1726947261442096,-0.7454498890141015,-27.14244312817605,9.570001239713715,-16.572441888462333,"Brent Suter","13942",608718
"Tanner Bibee ","CLE","SP",187.60000610351562,182.086,3.6567586336576636,-18.35785548529934,-11.236860872237616,3.6158234566100846,-4.7941748572060945,-27.116309124475304,9.543075301912923,-16.573233822562383,"Tanner Bibee","30134",676440
"Jon Gray ",,"RP",999,35.9874,-5.669633973037152,-5.360878056121527,-3.761004247724012,-7.66868507640619,-4.7941748572060945,-27.254376210494975,9.570001239713715,-16.68437497078126,"Jon Gray","14916",592351
"Tyler Alexander ","TEX","SP/RP",999,72.7568,-4.032457240193294,-11.291919028490959,-6.513515512886381,-5.378862552566069,-0.04177745220686515,-27.25853178634357,9.543075301912923,-16.715456484430646,"Tyler Alexander","17735",641302
"Paxton Schultz ","WSN","RP",999,46,-5.593494082520304,-5.866729371404019,-4.502653043831761,-6.795527772313004,-4.572779857914759,-27.33118412798385,9.570001239713715,-16.761182888270135,"Paxton Schultz","25501",687606
"Ryan Gusto ","MIA","SP/RP",999,55.6022,-4.910391532409028,-6.982513799987685,-4.602056157883665,-6.281786390629042,-4.57712959119955,-27.35387747210897,9.543075301912923,-16.810802170196048,"Ryan Gusto","26440",687473
"Ethan Roberts ","CHC","RP",999,42,-5.695505595668518,-5.37320637312827,-4.925389268340251,-6.9747441297787605,-4.549196103453342,-27.518041470369145,9.570001239713715,-16.94804023065543,"Ethan Roberts","24930",681799
"Beau Brieske ","DET","RP",999,50,-5.313785129764075,-6.27332453235809,-6.01709737816943,-6.503950421605697,-3.4285601841230586,-27.536717646020357,9.570001239713715,-16.966716406306638,"Beau Brieske","26079",689225
"John Klein ","MIN","RP",999,41.234,-5.709916654900218,-5.61507909566631,-4.390331439674168,-7.2597752000273825,-4.581173493357314,-27.556275883625393,9.570001239713715,-16.986274643911678,"John Klein","sa3020405",804619
"Jordan Montgomery ","TEX","SP",999,46.2393,-5.072656899465142,-5.873673803855952,-4.786392402033149,-7.223925403293102,-4.575158611975175,-27.531807120622517,9.543075301912923,-16.988731818709592,"Jordan Montgomery","16511",656756
"Mitchell Parker ","WSN","SP",999,49.7087,-5.239006860879598,-6.199568746622681,-4.634781008239382,-6.912868683224273,-4.572779857914759,-27.559005156880694,9.543075301912923,-17.015929854967773,"Mitchell Parker","27636",680730
"Connor Phillips ","CIN","RP",999,52,-5.1965685260924825,-6.926042059827297,-6.609702340460854,-5.675451532395316,-3.2566773788067147,-27.664441837582668,9.570001239713715,-17.09444059786895,"Connor Phillips","27649",683175
"Bradgley Rodriguez ","SDP","RP",999,52,-5.156626182002817,-5.961579241877677,-7.86854410325491,-6.322456023182895,-2.4839528957208326,-27.79315844603913,9.570001239713715,-17.223157206325414,"Bradgley Rodriguez","29107",699134
"Grant Wolfram ","BAL","RP",999,50,-5.19100814274058,-5.732426599195159,-7.050456876495928,-6.5407915061396515,-3.2963688671984297,-27.811051991769745,9.570001239713715,-17.241050752056033,"Grant Wolfram","21623",664991
"Isaac Mattson ","PIT","RP",999,64,-4.603335709105416,-9.374238289050385,-8.846161754114897,-5.404024980066719,0.3886430657717686,-27.839117666565652,9.570001239713715,-17.269116426851937,"Isaac Mattson","20385",676755
"Trevor McDonald ","SFG","SP",747.1900024414062,72.4786,-3.5656325816085572,-6.457794328130388,-7.814058862934809,-5.60167392405294,-4.572847813635747,-28.01200751036244,9.543075301912923,-17.468932208449512,"Trevor McDonald","26448",686790
"Keider Montero ","DET","SP/RP",999,54.662,-4.799642699125893,-6.879789268627797,-5.381095796538575,-6.378144992294266,-4.589329253393826,-28.028002009980355,9.543075301912923,-17.484926708067434,"Keider Montero","22630",672456
"Michael Kopech ",,"RP",999,41,-5.76608523810285,-5.250188525956749,-5.773292594588616,-6.515692501543441,-4.7941748572060945,-28.09943371739775,9.570001239713715,-17.52943247768404,"Michael Kopech","17282",656629
"Joey Cantillo ","CLE","SP",274.1499938964844,148.827,1.623904339734708,-11.949566532865138,-15.209658011183338,2.0177675104956823,-4.562992937768921,-28.080545631587015,9.543075301912923,-17.537470329674086,"Joey Cantillo","23335",676282
"AJ Blubaugh ","HOU","RP",747.1400146484375,49.0042,-5.2301561849998,-6.639392219154827,-5.180104402417883,-6.4877162924939205,-4.571318617490487,-28.108687716556915,9.570001239713715,-17.5386864768432,"AJ Blubaugh","31764",805123
"Yusei Kikuchi ","LAA","SP",495.4200134277344,177.726,3.35605695445886,-18.01162898554023,-13.0484408615541,4.409096410925043,-4.7941748572060945,-28.089091338916518,9.543075301912923,-17.5460160370036,"Yusei Kikuchi","20633",579328
"Mike Clevinger ","PIT","RP",746.4199829101562,39.0731,-5.872295242431823,-6.050965692376407,-4.075395028294723,-7.593204959472773,-4.570435071587309,-28.16229599416303,9.570001239713715,-17.592294754449316,"Mike Clevinger","12808",605182
"Roddery Muñoz ","HOU","RP",999,54,-5.0768551201071315,-8.168304933554657,-7.554313436702722,-5.879798605909501,-1.4845660448923297,-28.163838141166337,9.570001239713715,-17.593836901452622,"Roddery Munoz","25311",682610
"Zach McCambley ","PHI","RP",999,48,-5.3594009424117495,-6.053877795196184,-6.853271442281353,-6.597135743624291,-3.410039768909498,-28.273725692423078,9.570001239713715,-17.703724452709363,"Zach McCambley","sa3014478",685112
"José Soriano ","LAA","SP",340.989990234375,177.273,4.044152838658886,-7.757470715881621,-22.789020829481277,3.0428524002073067,-4.7941748572060945,-28.253661163702798,9.543075301912923,-17.710585861789877,"Jose Soriano","22100",667755
"Max Lazar ","PHI","RP",999,38,-5.936974434279621,-5.462597084307,-4.604367630829375,-7.7373071344204,-4.57791119339372,-28.319157477230117,9.570001239713715,-17.7491562375164,"Max Lazar","23426",676661
"Andrew Alvarez ","WSN","SP",999,55.1442,-4.78035247316663,-4.967803001468307,-7.154067734080191,-6.828763813581644,-4.572779857914759,-28.30376688021153,9.543075301912923,-17.760691578298605,"Andrew Alvarez","29914",674841
"Nick Sandlin ","LAA","RP",999,50,-5.3992296602177685,-6.867957446620737,-6.515380024647585,-6.14020237941368,-3.417040241179118,-28.339809752078896,9.570001239713715,-17.76980851236518,"Nick Sandlin","20517",680704
"Chad Green ",,"RP",999,40,-5.8720682604033,-6.362296275238351,-4.035137991809826,-7.288111212092473,-4.7941748572060945,-28.351788596750048,9.570001239713715,-17.78178735703633,"Chad Green","15552",643338
"Max Meyer ","MIA","SP",339,149.11,1.5216655740192,-14.039131868969328,-12.097713365941145,0.8510983046508874,-4.57712959119955,-28.341210947439944,9.543075301912923,-17.79813564552702,"Max Meyer","27474",676974
"Bryce Miller ","SEA","SP",298.75,143.442,1.7504255833431455,-16.227933507626744,-9.14558968563498,0.058585205517959656,-4.7941748572060945,-28.35868726160671,9.543075301912923,-17.81561195969379,"Bryce Miller","29837",682243
"José Fermin ","LAA","RP",999,40,-5.917230244263313,-5.518282381026205,-5.596002382663475,-6.781148153320455,-4.587596149575491,-28.40025931084894,9.570001239713715,-17.830258071135226,"Jose Fermin","33908",820862
"Andre Granillo ","WSN","RP",999,55,-5.179434223596039,-8.31868608378715,-7.421833061000623,-6.0589829470052265,-1.445384335810837,-28.42432065119987,9.570001239713715,-17.85431941148616,"Andre Granillo","29542",701552
